id;session_id;multiplier;win_15;win_20;avg_15;avg_20;ev_15;ev_20;signal;ev_15_2.0;ev_20_2.0;;
3975;AUTO;11.23;0;0;0
3976;AUTO;1.92;0;0;0
3977;AUTO;82.44;0;0;0
3978;AUTO;1.82;0;0;0
3979;AUTO;5.08;0;0;0
3980;AUTO;1.08;0;0;0
3981;AUTO;2.1;0;0;0
3982;AUTO;1.1;0;0;0
3983;AUTO;1.32;0;0;0
3984;AUTO;1.5;0;0;0
3985;AUTO;3.77;0;0;0
3986;AUTO;3.31;0;0;0
3987;AUTO;5.25;0;0;0
3988;AUTO;1.06;0;0;0
3989;AUTO;1.1;0;0;0
3990;AUTO;1.18;0;0;0
3991;AUTO;1.65;0;0;0
3992;AUTO;57.59;0;0;0
3993;AUTO;1.92;0;0;0
3994;AUTO;44.77;0;0;0
3995;AUTO;1.04;0;0;0
3996;AUTO;1.03;0;0;0
3997;AUTO;2.73;0;0;0
3998;AUTO;1.64;0;0;0
3999;AUTO;5.45;0;0;0
4000;AUTO;1.57;0;0;0
4001;AUTO;2.14;0;0;0
4002;AUTO;1.08;0;0;0
4003;AUTO;1.06;0;0;0
4004;AUTO;1.59;0;0;0
4005;AUTO;1.52;0;0;0
4006;AUTO;1.12;0;0;0
4007;AUTO;3.59;0;0;0
4008;AUTO;1.02;0;0;0
4009;AUTO;1.08;0;0;0
4010;AUTO;1.93;0;0;0
4011;AUTO;1.17;0;0;0
4012;AUTO;2.26;0;0;0
4013;AUTO;1.09;0;0;0
4014;AUTO;4.58;0;0;0
4015;AUTO;1.23;0;0;0
4016;AUTO;1.06;0;0;0
4017;AUTO;1.26;0;0;0
4018;AUTO;2.31;0;0;0
4019;AUTO;3.43;0;0;0
4020;AUTO;2.46;0;0;0
4021;AUTO;1;0;0;0
4022;AUTO;2.88;0;0;0
4023;AUTO;1.15;0;0;0
4024;AUTO;145.74;0;0;0
4025;AUTO;1.33;0;0;0
4026;AUTO;1.42;0;0;0
4027;AUTO;1.83;0;0;0
4028;AUTO;1.91;0;0;0
4029;AUTO;1;0;0;0
4030;AUTO;1.69;0;0;0
4031;AUTO;2.55;0;0;0
4032;AUTO;1.82;0;0;0
4033;AUTO;1.2;0;0;0
4034;AUTO;1.28;0;0;0
4035;AUTO;4.09;0;0;0
4036;AUTO;2.04;0;0;0
4037;AUTO;1.92;0;0;0
4038;AUTO;2.4;0;0;0
4039;AUTO;2.07;0;0;0
4040;AUTO;1.6;0;0;0
4041;AUTO;1.02;0;0;0
4042;AUTO;1.82;0;0;0
4043;AUTO;23.43;0;0;0
4044;AUTO;2.16;0;0;0
4045;AUTO;1.1;0;0;0
4046;AUTO;29.6;0;0;0
4047;AUTO;1.31;0;0;0
4048;AUTO;6.57;0;0;0
4049;AUTO;9.2;0;0;0
4050;AUTO;1.12;0;0;0
4051;AUTO;1.08;0;0;0
4052;AUTO;1.03;0;0;0
4053;AUTO;1.6;0;0;0
4054;AUTO;1.06;0;0;0
4055;AUTO;1.18;0;0;0
4056;AUTO;1.65;0;0;0
4057;AUTO;1.7;0;0;0
4058;AUTO;1.23;0;0;0
4059;AUTO;2.55;0;0;0
4060;AUTO;5.79;0;0;0
4061;AUTO;6.77;0;0;0
4062;AUTO;9.87;0;0;0
4063;AUTO;2.21;0;0;0
4064;AUTO;26.38;0;0;0
4065;AUTO;1.78;0;0;0
4066;AUTO;3.66;0;0;0
4067;AUTO;1.65;0;0;0
4068;AUTO;1.63;0;0;0
4069;AUTO;1;0;0;0
4070;AUTO;7;0;0;0
4071;AUTO;1.05;0;0;0
4072;AUTO;1.05;0;0;0
4073;AUTO;1.1;0;0;0
4074;AUTO;1.06;0;0;0
4075;AUTO;2.35;0;0;0
4076;AUTO;1.08;0;0;0
4077;AUTO;1.28;0;0;0
4078;AUTO;128.2;0;0;0
4079;AUTO;1.16;0;0;0
4080;AUTO;2.27;0;0;0
4081;AUTO;18.36;0;0;0
4082;AUTO;1.12;0;0;0
4083;AUTO;1;0;0;0
4084;AUTO;9.35;0;0;0
4085;AUTO;2.07;0;0;0
4086;AUTO;1.5;0;0;0
4087;AUTO;4.62;0;0;0
4088;AUTO;3.19;0;0;0
4089;AUTO;1.75;0;0;0
4090;AUTO;2.19;0;0;0
4091;AUTO;30.93;0;0;0
4092;AUTO;2.51;0;0;0
4093;AUTO;1.06;0;0;0
4094;AUTO;3.84;0;0;0
4095;AUTO;5.27;0;0;0
4096;AUTO;3.49;0;0;0
4097;AUTO;2.44;0;0;0
4098;AUTO;2.3;0;0;0
4099;AUTO;2.07;0;0;0
4100;AUTO;3.95;0;0;0
4101;AUTO;1.63;0;0;0
4102;AUTO;1.14;0;0;0
4103;AUTO;2.28;0;0;0
4104;AUTO;20.75;0;0;0
4105;AUTO;8.48;0;0;0
4106;AUTO;2.03;0;0;0
4107;AUTO;1;0;0;0
4108;AUTO;1;0;0;0
4109;AUTO;2.43;0;0;0
4110;AUTO;1.63;0;0;0
4111;AUTO;1.42;0;0;0
4112;AUTO;19.2;0;0;0
4113;AUTO;3.97;0;0;0
4114;AUTO;106.14;0;0;0
4115;AUTO;1.12;0;0;0
4116;AUTO;1.32;0;0;0
4117;AUTO;11.42;0;0;0
4118;AUTO;13.61;0;0;0
4119;AUTO;1.12;0;0;0
4120;AUTO;1.68;0;0;0
4121;AUTO;1.59;0;0;0
4122;AUTO;1.53;0;0;0
4123;AUTO;4.99;0;0;0
4124;AUTO;1;0;0;0
4125;AUTO;5.05;0;0;0
4126;AUTO;1;0;0;0
4127;AUTO;4.67;0;0;0
4128;AUTO;1.63;0;0;0
4129;AUTO;1.97;0;0;0
4130;AUTO;2.13;0;0;0
4131;AUTO;1.7;0;0;0
4132;AUTO;47;0;0;0
4133;AUTO;2.67;0;0;0
4134;AUTO;20.25;0;0;0
4135;AUTO;23.19;0;0;0
4136;AUTO;2.33;0;0;0
4137;AUTO;2.35;0;0;0
4138;AUTO;11.87;0;0;0
4139;AUTO;1.6;0;0;0
4140;AUTO;1.29;0;0;0
4141;AUTO;1.29;0;0;0
4142;AUTO;2.07;0;0;0
4143;AUTO;3.69;0;0;0
4144;AUTO;1.17;0;0;0
4145;AUTO;1;0;0;0
4146;AUTO;8.79;0;0;0
4147;AUTO;4.65;0;0;0
4148;AUTO;1.39;0;0;0
4149;AUTO;3.92;0;0;0
4150;AUTO;5.04;0;0;0
4151;AUTO;5.6;0;0;0
4152;AUTO;6.26;0;0;0
4153;AUTO;1.48;0;0;0
4154;AUTO;1;0;0;0
4155;AUTO;1.78;0;0;0
4156;AUTO;1.49;0;0;0
4157;AUTO;3.29;0;0;0
4158;AUTO;1.1;0;0;0
4159;AUTO;7.32;0;0;0
4160;AUTO;1.56;0;0;0
4161;AUTO;3.33;0;0;0
4162;AUTO;5.13;0;0;0
4163;AUTO;1.22;0;0;0
4164;AUTO;3.48;0;0;0
4165;AUTO;12.18;0;0;0
4166;AUTO;4.07;0;0;0
4167;AUTO;2.24;0;0;0
4168;AUTO;2.4;0;0;0
4169;AUTO;1.63;0;0;0
4170;AUTO;1.54;0;0;0
4171;AUTO;2.21;0;0;0
4172;AUTO;1.06;0;0;0
4173;AUTO;1.42;0;0;0
4174;AUTO;20.63;0;0;0
4175;AUTO;1.89;0;0;0
4176;AUTO;3;0;0;0
4177;AUTO;1.4;0;0;0
4178;AUTO;1.39;0;0;0
4179;AUTO;309.84;0;0;0
4180;AUTO;1.26;0;0;0
4181;AUTO;1.19;0;0;0
4182;AUTO;1.89;0;0;0
4183;AUTO;10.84;0;0;0
4184;AUTO;1.28;0;0;0
4185;AUTO;1.48;0;0;0
4186;AUTO;6.31;0;0;0
4187;AUTO;1.11;0;0;0
4188;AUTO;1.08;0;0;0
4189;AUTO;1.76;0;0;0
4190;AUTO;1.17;0;0;0
4191;AUTO;3.06;0;0;0
4192;AUTO;1.66;0;0;0
4193;AUTO;2.59;0;0;0
4194;AUTO;1.31;0;0;0
4195;AUTO;1.76;0;0;0
4196;AUTO;5.4;0;0;0
4197;AUTO;1.43;0;0;0
4198;AUTO;1.4;0;0;0
4199;AUTO;27.8;0;0;0
4200;AUTO;1.25;0;0;0
4201;AUTO;1.59;0;0;0
4202;AUTO;1.05;0;0;0
4203;AUTO;3.17;0;0;0
4204;AUTO;11.3;0;0;0
4205;AUTO;2.72;0;0;0
4206;AUTO;1.81;0;0;0
4207;AUTO;1.18;0;0;0
4208;AUTO;5.89;0;0;0
4209;AUTO;1.04;0;0;0
4210;AUTO;2.73;0;0;0
4211;AUTO;2.58;0;0;0
4212;AUTO;2.25;0;0;0
4213;AUTO;1.55;0;0;0
4214;AUTO;1.02;0;0;0
4215;AUTO;1.43;0;0;0
4216;AUTO;7.11;0;0;0
4217;AUTO;13.83;0;0;0
4218;AUTO;2.12;0;0;0
4219;AUTO;21.39;0;0;0
4220;AUTO;1.18;0;0;0
4221;AUTO;1.06;0;0;0
4222;AUTO;1.54;0;0;0
4223;AUTO;2;0;0;0
4224;AUTO;1.18;0;0;0
4225;AUTO;4.22;0;0;0
4226;AUTO;1.91;0;0;0
4227;AUTO;3.44;0;0;0
4228;AUTO;2.82;0;0;0
4229;AUTO;1.99;0;0;0
4230;AUTO;1.03;0;0;0
4231;AUTO;1.5;0;0;0
4232;AUTO;1.6;0;0;0
4233;AUTO;1.17;0;0;0
4234;AUTO;2.62;0;0;0
4235;AUTO;14.21;0;0;0
4236;AUTO;1.59;0;0;0
4237;AUTO;1.05;0;0;0
4238;AUTO;1;0;0;0
4239;AUTO;1.17;0;0;0
4240;AUTO;2.49;0;0;0
4241;AUTO;3.49;0;0;0
4242;AUTO;177.69;0;0;0
4243;AUTO;15.11;0;0;0
4244;AUTO;2;0;0;0
4245;AUTO;1.08;0;0;0
4246;AUTO;1.7;0;0;0
4247;AUTO;2.55;0;0;0
4248;AUTO;6.35;0;0;0
4249;AUTO;2.81;0;0;0
4250;AUTO;1.93;0;0;0
4251;AUTO;2.41;0;0;0
4252;AUTO;1.4;0;0;0
4253;AUTO;1.09;0;0;0
4254;AUTO;2.17;0;0;0
4255;AUTO;1.51;0;0;0
4256;AUTO;1.18;0;0;0
4257;AUTO;2.02;0;0;0
4258;AUTO;3.85;0;0;0
4259;AUTO;1.95;0;0;0
4260;AUTO;1.14;0;0;0
4261;AUTO;1.1;0;0;0
4262;AUTO;1.28;0;0;0
4263;AUTO;8.74;0;0;0
4264;AUTO;2.93;0;0;0
4265;AUTO;1.57;0;0;0
4266;AUTO;3.99;0;0;0
4267;AUTO;3.6;0;0;0
4268;AUTO;1.77;0;0;0
4269;AUTO;1.23;0;0;0
4270;AUTO;3.25;0;0;0
4271;AUTO;1.28;0;0;0
4272;AUTO;1.14;0;0;0
4273;AUTO;1.97;0;0;0
4274;AUTO;3.2;0;0;0
4275;AUTO;1.18;0;0;0
4276;AUTO;1.54;0;0;0
4277;AUTO;3.24;0;0;0
4278;AUTO;10.36;0;0;0
4279;AUTO;14.94;0;0;0
4280;AUTO;9.07;0;0;0
4281;AUTO;1.43;0;0;0
4282;AUTO;6.82;0;0;0
4283;AUTO;1.81;0;0;0
4284;AUTO;1;0;0;0
4285;AUTO;1.32;0;0;0
4286;AUTO;4.8;0;0;0
4287;AUTO;1.58;0;0;0
4288;AUTO;1;0;0;0
4289;AUTO;1.04;0;0;0
4290;AUTO;2.86;0;0;0
4291;AUTO;1.48;0;0;0
4292;AUTO;23.7;0;0;0
4293;AUTO;18.34;0;0;0
4294;AUTO;1.09;0;0;0
4295;AUTO;1.69;0;0;0
4296;AUTO;1.09;0;0;0
4297;AUTO;6.27;0;0;0
4298;AUTO;1.7;0;0;0
4299;AUTO;3.55;0;0;0
4300;AUTO;1.64;0;0;0
4301;AUTO;1.97;0;0;0
4302;AUTO;2.2;0;0;0
4303;AUTO;1.04;0;0;0
4304;AUTO;87.54;0;0;0
4305;AUTO;1;0;0;0
4306;AUTO;1.28;0;0;0
4307;AUTO;1.66;0;0;0
4308;AUTO;1.05;0;0;0
4309;AUTO;24.21;0;0;0
4310;AUTO;1.07;0;0;0
4311;AUTO;1;0;0;0
4312;AUTO;2.9;0;0;0
4313;AUTO;1.87;0;0;0
4314;AUTO;1.41;0;0;0
4315;AUTO;1.26;0;0;0
4316;AUTO;2.39;0;0;0
4317;AUTO;1.99;0;0;0
4318;AUTO;1.22;0;0;0
4319;AUTO;4.41;0;0;0
4320;AUTO;1.78;0;0;0
4321;AUTO;2.1;0;0;0
4322;AUTO;2.51;0;0;0
4323;AUTO;1.4;0;0;0
4324;AUTO;4496.87;0;0;0
4325;AUTO;1.32;0;0;0
4326;AUTO;5.59;0;0;0
4327;AUTO;1.42;0;0;0
4328;AUTO;2.93;0;0;0
4329;AUTO;1.99;0;0;0
4330;AUTO;1.08;0;0;0
4331;AUTO;2.74;0;0;0
4332;AUTO;3.22;0;0;0
4333;AUTO;6.6;0;0;0
4334;AUTO;1.5;0;0;0
4335;AUTO;1.95;0;0;0
4336;AUTO;5.77;0;0;0
4337;AUTO;1.38;0;0;0
4338;AUTO;1.08;0;0;0
4339;AUTO;1.36;0;0;0
4340;AUTO;3.56;0;0;0
4341;AUTO;1.53;0;0;0
4342;AUTO;2.57;0;0;0
4343;AUTO;4.71;0;0;0
4344;AUTO;1.61;0;0;0
4345;AUTO;1.78;0;0;0
4346;AUTO;1.43;0;0;0
4347;AUTO;1.04;0;0;0
4348;AUTO;1.25;0;0;0
4349;AUTO;21.43;0;0;0
4350;AUTO;1.04;0;0;0
4351;AUTO;4.28;0;0;0
4352;AUTO;2.73;0;0;0
4353;AUTO;2.09;0;0;0
4354;AUTO;6.37;0;0;0
4355;AUTO;2;0;0;0
4356;AUTO;2.41;0;0;0
4357;AUTO;20.15;0;0;0
4358;AUTO;1.09;0;0;0
4359;AUTO;1.11;0;0;0
4360;AUTO;1.26;0;0;0
4361;AUTO;2.29;0;0;0
4362;AUTO;1.35;0;0;0
4363;AUTO;5.88;0;0;0
4364;AUTO;2.46;0;0;0
4365;AUTO;2.53;0;0;0
4366;AUTO;1.55;0;0;0
4367;AUTO;1.02;0;0;0
4368;AUTO;2.32;0;0;0
4369;AUTO;2.03;0;0;0
4370;AUTO;3.93;0;0;0
4371;AUTO;2.97;0;0;0
4372;AUTO;5.34;0;0;0
4373;AUTO;19.3;0;0;0
4374;AUTO;1.36;0;0;0
4375;AUTO;1;0;0;0
4376;AUTO;4.06;0;0;0
4377;AUTO;7.34;0;0;0
4378;AUTO;1.06;0;0;0
4379;AUTO;2.6;0;0;0
4380;AUTO;1.94;0;0;0
4381;AUTO;3.02;0;0;0
4382;AUTO;1.29;0;0;0
4383;AUTO;4.96;0;0;0
4384;AUTO;1.3;0;0;0
4385;AUTO;1.21;0;0;0
4386;AUTO;1.07;0;0;0
4387;AUTO;3.08;0;0;0
4388;AUTO;22.85;0;0;0
4389;AUTO;1.9;0;0;0
4390;AUTO;10.66;0;0;0
4391;AUTO;1.84;0;0;0
4392;AUTO;1.55;0;0;0
4393;AUTO;1.06;0;0;0
4394;AUTO;2.68;0;0;0
4395;AUTO;2.61;0;0;0
4396;AUTO;1.9;0;0;0
4397;AUTO;2.26;0;0;0
4398;AUTO;63.16;0;0;0
4399;AUTO;3.17;0;0;0
4400;AUTO;10.62;0;0;0
4401;AUTO;4.99;0;0;0
4402;AUTO;5.68;0;0;0
4403;AUTO;3.43;0;0;0
4404;AUTO;7.84;0;0;0
4405;AUTO;1.41;0;0;0
4406;AUTO;1.28;0;0;0
4407;AUTO;6.26;0;0;0
4408;AUTO;1.06;0;0;0
4409;AUTO;53.76;0;0;0
4410;AUTO;43.13;0;0;0
4411;AUTO;1.03;0;0;0
4412;AUTO;1.21;0;0;0
4413;AUTO;15.96;0;0;0
4414;AUTO;5.86;0;0;0
4415;AUTO;1.2;0;0;0
4416;AUTO;1.56;0;0;0
4417;AUTO;1.65;0;0;0
4418;AUTO;1.74;0;0;0
4419;AUTO;3.26;0;0;0
4420;AUTO;7.58;0;0;0
4421;AUTO;1.21;0;0;0
4422;AUTO;3.27;0;0;0
4423;AUTO;2.12;0;0;0
4424;AUTO;1;0;0;0
4425;AUTO;2.51;0;0;0
4426;AUTO;2.29;0;0;0
4427;AUTO;1.57;0;0;0
4428;AUTO;9.68;0;0;0
4429;AUTO;3.57;0;0;0
4430;AUTO;2.16;0;0;0
4431;AUTO;1.42;0;0;0
4432;AUTO;1.37;0;0;0
4433;AUTO;1.6;0;0;0
4434;AUTO;1.65;0;0;0
4435;AUTO;5.1;0;0;0
4436;AUTO;1.29;0;0;0
4437;AUTO;3.39;0;0;0
4438;AUTO;1.24;0;0;0
4439;AUTO;1.51;0;0;0
4440;AUTO;12.8;0;0;0
4441;AUTO;2.42;0;0;0
4442;AUTO;1.12;0;0;0
4443;AUTO;1.41;0;0;0
4444;AUTO;1.37;0;0;0
4445;AUTO;24.49;0;0;0
4446;AUTO;1.22;0;0;0
4447;AUTO;3.48;0;0;0
4448;AUTO;2.16;0;0;0
4449;AUTO;3.09;0;0;0
4450;AUTO;1.49;0;0;0
4451;AUTO;6.15;0;0;0
4452;AUTO;1.34;0;0;0
4453;AUTO;7.38;0;0;0
4454;AUTO;2.02;0;0;0
4455;AUTO;1.79;0;0;0
4456;AUTO;1.24;0;0;0
4457;AUTO;4.05;0;0;0
4458;AUTO;1.02;0;0;0
4459;AUTO;1;0;0;0
4460;AUTO;6.51;0;0;0
4461;AUTO;2.31;0;0;0
4462;AUTO;1.33;0;0;0
4463;AUTO;1.61;0;0;0
4464;AUTO;1.13;0;0;0
4465;AUTO;2.15;0;0;0
4466;AUTO;1.98;0;0;0
4467;AUTO;3.09;0;0;0
4468;AUTO;1.44;0;0;0
4469;AUTO;1.01;0;0;0
4470;AUTO;1.4;0;0;0
4471;AUTO;2.19;0;0;0
4472;AUTO;2.41;0;0;0
4473;AUTO;1.01;0;0;0
4474;AUTO;8.22;0;0;0
4475;AUTO;1.22;0;0;0
4476;AUTO;2.25;0;0;0
4477;AUTO;1.01;0;0;0
4478;AUTO;1.42;0;0;0
4479;AUTO;2.94;0;0;0
4480;AUTO;10.66;0;0;0
4481;AUTO;11.77;0;0;0
4482;AUTO;1.03;0;0;0
4483;AUTO;3.03;0;0;0
4484;AUTO;12.5;0;0;0
4485;AUTO;1.08;0;0;0
4486;AUTO;1.09;0;0;0
4487;AUTO;1.47;0;0;0
4488;AUTO;6.37;0;0;0
4489;AUTO;5.14;0;0;0
4490;AUTO;4.47;0;0;0
4491;AUTO;1.05;0;0;0
4492;AUTO;1.06;0;0;0
4493;AUTO;1.94;0;0;0
4494;AUTO;1.72;0;0;0
4495;AUTO;1.41;0;0;0
4496;AUTO;83.87;0;0;0
4497;AUTO;4.49;0;0;0
4498;AUTO;2.75;0;0;0
4499;AUTO;6.25;0;0;0
4500;AUTO;1.44;0;0;0
4501;AUTO;1.15;0;0;0
4502;AUTO;1.75;0;0;0
4503;AUTO;1.24;0;0;0
4504;AUTO;1.04;0;0;0
4505;AUTO;1.57;0;0;0
4506;AUTO;3.7;0;0;0
4507;AUTO;2.3;0;0;0
4508;AUTO;1.03;0;0;0
4509;AUTO;1.05;0;0;0
4510;AUTO;1.02;0;0;0
4511;AUTO;3.64;0;0;0
4512;AUTO;1.49;0;0;0
4513;AUTO;2.96;0;0;0
4514;AUTO;12.37;0;0;0
4515;AUTO;1.1;0;0;0
4516;AUTO;1.19;0;0;0
4517;AUTO;1.3;0;0;0
4518;AUTO;1.53;0;0;0
4519;AUTO;2.67;0;0;0
4520;AUTO;1.07;0;0;0
4521;AUTO;2.4;0;0;0
4522;AUTO;1.18;0;0;0
4523;AUTO;1.48;0;0;0
4524;AUTO;7.41;0;0;0
4525;AUTO;1.93;0;0;0
4526;AUTO;1.52;0;0;0
4527;AUTO;2.56;0;0;0
4528;AUTO;1.01;0;0;0
4529;AUTO;1;0;0;0
4530;AUTO;1.89;0;0;0
4531;AUTO;1.06;0;0;0
4532;AUTO;1.17;0;0;0
4533;AUTO;116.62;0;0;0
4534;AUTO;1.52;0;0;0
4535;AUTO;69.19;0;0;0
4536;AUTO;1.06;0;0;0
4537;AUTO;1.42;0;0;0
4538;AUTO;1.05;0;0;0
4539;AUTO;1.12;0;0;0
4540;AUTO;1.6;0;0;0
4541;AUTO;1.57;0;0;0
4542;AUTO;1.07;0;0;0
4543;AUTO;40.86;0;0;0
4544;AUTO;8.41;0;0;0
4545;AUTO;1.36;0;0;0
4546;AUTO;3.35;0;0;0
4547;AUTO;21.73;0;0;0
4548;AUTO;1;0;0;0
4549;AUTO;1.35;0;0;0
4550;AUTO;2.05;0;0;0
4551;AUTO;1.08;0;0;0
4552;AUTO;1.35;0;0;0
4553;AUTO;6.39;0;0;0
4554;AUTO;2.63;0;0;0
4555;AUTO;3.39;0;0;0
4556;AUTO;2.7;0;0;0
4557;AUTO;2.47;0;0;0
4558;AUTO;4.5;0;0;0
4559;AUTO;1.15;0;0;0
4560;AUTO;4.04;0;0;0
4561;AUTO;3.64;0;0;0
4562;AUTO;1;0;0;0
4563;AUTO;1.17;0;0;0
4564;AUTO;2.25;0;0;0
4565;AUTO;1.26;0;0;0
4566;AUTO;1.99;0;0;0
4567;AUTO;11.99;0;0;0
4568;AUTO;1.28;0;0;0
4569;AUTO;1.6;0;0;0
4570;AUTO;1.28;0;0;0
4571;AUTO;1.93;0;0;0
4572;AUTO;1.02;0;0;0
4573;AUTO;1.5;0;0;0
4574;AUTO;1.38;0;0;0
4575;AUTO;5.23;0;0;0
4576;AUTO;2.86;0;0;0
4577;AUTO;2.49;0;0;0
4578;AUTO;7.12;0;0;0
4579;AUTO;1.79;0;0;0
4580;AUTO;1.87;0;0;0
4581;AUTO;2.1;0;0;0
4582;AUTO;3.05;0;0;0
4583;AUTO;1.57;0;0;0
4584;AUTO;1.4;0;0;0
4585;AUTO;1.58;0;0;0
4586;AUTO;5.57;0;0;0
4587;AUTO;1.01;0;0;0
4588;AUTO;12.06;0;0;0
4589;AUTO;1.35;0;0;0
4590;AUTO;5.63;0;0;0
4591;AUTO;9.96;0;0;0
4592;AUTO;1.94;0;0;0
4593;AUTO;1.65;0;0;0
4594;AUTO;1.83;0;0;0
4595;AUTO;1.03;0;0;0
4596;AUTO;1.16;0;0;0
4597;AUTO;1.68;0;0;0
4598;AUTO;1;0;0;0
4599;AUTO;1.21;0;0;0
4600;AUTO;9.72;0;0;0
4601;AUTO;1.23;0;0;0
4602;AUTO;8.41;0;0;0
4603;AUTO;1.26;0;0;0
4604;AUTO;3.2;0;0;0
4605;AUTO;1.24;0;0;0
4606;AUTO;6.77;0;0;0
4607;AUTO;1;0;0;0
4608;AUTO;1.21;0;0;0
4609;AUTO;15.96;0;0;0
4610;AUTO;1.1;0;0;0
4611;AUTO;1.37;0;0;0
4612;AUTO;3.07;0;0;0
4613;AUTO;5.09;0;0;0
4614;AUTO;3.7;0;0;0
4615;AUTO;2.79;0;0;0
4616;AUTO;1.91;0;0;0
4617;AUTO;1.69;0;0;0
4618;AUTO;1.56;0;0;0
4619;AUTO;2.33;0;0;0
4620;AUTO;2.71;0;0;0
4621;AUTO;1.29;0;0;0
4622;AUTO;1.39;0;0;0
4623;AUTO;7.12;0;0;0
4624;AUTO;1.51;0;0;0
4625;AUTO;1.12;0;0;0
4626;AUTO;1.47;0;0;0
4627;AUTO;1.46;0;0;0
4628;AUTO;1.07;0;0;0
4629;AUTO;9.99;0;0;0
4630;AUTO;1.05;0;0;0
4631;AUTO;1.62;0;0;0
4632;AUTO;3.99;0;0;0
4633;AUTO;1.73;0;0;0
4634;AUTO;2.02;0;0;0
4635;AUTO;1;0;0;0
4636;AUTO;284.66;0;0;0
4637;AUTO;1.11;0;0;0
4638;AUTO;3.03;0;0;0
4639;AUTO;2.89;0;0;0
4640;AUTO;4.18;0;0;0
4641;AUTO;2.92;0;0;0
4642;AUTO;1.42;0;0;0
4643;AUTO;1.24;0;0;0
4644;AUTO;1.29;0;0;0
4645;AUTO;4.19;0;0;0
4646;AUTO;1.41;0;0;0
4647;AUTO;2.33;0;0;0
4648;AUTO;15.59;0;0;0
4649;AUTO;1.59;0;0;0
4650;AUTO;2.23;0;0;0
4651;AUTO;1.12;0;0;0
4652;AUTO;1.15;0;0;0
4653;AUTO;3.13;0;0;0
4654;AUTO;7.83;0;0;0
4655;AUTO;1.99;0;0;0
4656;AUTO;2.64;0;0;0
4657;AUTO;1.15;0;0;0
4658;AUTO;1.58;0;0;0
4659;AUTO;2.33;0;0;0
4660;AUTO;20.78;0;0;0
4661;AUTO;1.33;0;0;0
4662;AUTO;1.11;0;0;0
4663;AUTO;1.13;0;0;0
4664;AUTO;1.69;0;0;0
4665;AUTO;12.01;0;0;0
4666;AUTO;2.15;0;0;0
4667;AUTO;2.6;0;0;0
4668;AUTO;1.3;0;0;0
4669;AUTO;14.64;0;0;0
4670;AUTO;1.94;0;0;0
4671;AUTO;2.08;0;0;0
4672;AUTO;3.4;0;0;0
4673;AUTO;6.99;0;0;0
4674;AUTO;0.24;0;0;0
4675;AUTO;1.13;0;0;0
4676;AUTO;1.23;0;0;0
4677;AUTO;2.36;0;0;0
4678;AUTO;11.15;0;0;0
4679;AUTO;7.82;0;0;0
4680;AUTO;4.99;0;0;0
4681;AUTO;1.56;0;0;0
4682;AUTO;1.51;0;0;0
4683;AUTO;1.08;0;0;0
4684;AUTO;1.58;0;0;0
4685;AUTO;6.97;0;0;0
4686;AUTO;69.53;0;0;0
4687;AUTO;15.76;0;0;0
4688;AUTO;2.27;0;0;0
4689;AUTO;5.98;0;0;0
4690;AUTO;2.59;0;0;0
4691;AUTO;5.92;0;0;0
4692;AUTO;42.07;0;0;0
4693;AUTO;1.14;0;0;0
4694;AUTO;1.52;0;0;0
4695;AUTO;1.8;0;0;0
4696;AUTO;3.43;0;0;0
4697;AUTO;1.18;0;0;0
4698;AUTO;2.58;0;0;0
4699;AUTO;1.46;0;0;0
4700;AUTO;1.37;0;0;0
4701;AUTO;1.48;0;0;0
4702;AUTO;5.78;0;0;0
4703;AUTO;1.43;0;0;0
4704;AUTO;1.12;0;0;0
4705;AUTO;9.08;0;0;0
4706;AUTO;1.15;0;0;0
4707;AUTO;1.79;0;0;0
4708;AUTO;6.27;0;0;0
4709;AUTO;1.26;0;0;0
4710;AUTO;1.03;0;0;0
4711;AUTO;5.66;0;0;0
4712;AUTO;1.27;0;0;0
4713;AUTO;1.45;0;0;0
4714;AUTO;5.4;0;0;0
4715;AUTO;3.94;0;0;0
4716;AUTO;2.23;0;0;0
4717;AUTO;1.41;0;0;0
4718;AUTO;1.23;0;0;0
4719;AUTO;1.13;0;0;0
4720;AUTO;4.97;0;0;0
4721;AUTO;1.26;0;0;0
4722;AUTO;1.04;0;0;0
4723;AUTO;1.23;0;0;0
4724;AUTO;1.4;0;0;0
4725;AUTO;4.67;0;0;0
4726;AUTO;6.02;0;0;0
4727;AUTO;1.84;0;0;0
4728;AUTO;1.45;0;0;0
4729;AUTO;3.3;0;0;0
4730;AUTO;1;0;0;0
4731;AUTO;8.93;0;0;0
4732;AUTO;1.01;0;0;0
4733;AUTO;3.3;0;0;0
4734;AUTO;8.65;0;0;0
4735;AUTO;3.19;0;0;0
4736;AUTO;4.62;0;0;0
4737;AUTO;2.16;0;0;0
4738;AUTO;10.44;0;0;0
4739;AUTO;22.83;0;0;0
4740;AUTO;1.25;0;0;0
4741;AUTO;3.02;0;0;0
4742;AUTO;4.08;0;0;0
4743;AUTO;72.52;0;0;0
4744;AUTO;1.49;0;0;0
4745;AUTO;1.47;0;0;0
4746;AUTO;1.5;0;0;0
4747;AUTO;1.43;0;0;0
4748;AUTO;5.45;0;0;0
4749;AUTO;1.4;0;0;0
4750;AUTO;1.12;0;0;0
4751;AUTO;2.62;0;0;0
